categ_feature0,num_feature1,num_feature2,num_feature3,num_feature4,target
value3,1.3,8.5,5.3,2.4,class_0
value1,0.5,37.4,3.1,8.1,class_2
value7,27.1,38.7,2.6,4.3,class_2
value6,9.0,41.5,4.7,35.4,class_3
value2,0.3,21.3,2.3,1.4,class_0
value6,1.7,24.8,5.6,1.6,class_1
value7,0.1,21.6,0.3,17.5,class_1
value4,0.4,27.7,0.7,2.0,class_1
value7,3.7,4.1,1.9,4.2,class_0
value9,4.7,9.9,1.7,12.7,class_1
value2,12.0,40.8,1.1,2.4,class_2
value9,1.9,18.9,4.8,11.6,class_1
value4,0.5,70.9,0.5,2.6,class_2
value9,0.2,34.8,2.7,1.3,class_1
value2,0.6,40.4,0.0,1.5,class_1
value9,0.5,35.5,4.0,2.4,class_1
value4,5.5,32.9,0.5,1.6,class_1
value7,0.0,21.0,2.7,1.4,class_0
value6,0.0,22.2,8.4,11.0,class_1
value6,1.2,40.0,2.2,2.7,class_1
value5,0.0,39.0,2.0,7.8,class_2
value2,0.9,19.7,2.3,2.3,class_0
value4,2.2,26.6,1.6,1.9,class_1
value8,1.0,45.0,0.0,3.1,class_2
value6,1.2,6.7,0.0,2.1,class_0
value2,1.0,18.5,0.0,4.7,class_0
value5,0.2,2.9,0.1,7.6,class_0
value2,0.9,16.7,7.7,1.3,class_0
value6,1.5,26.9,8.1,1.7,class_1
value4,2.1,9.7,0.6,193742.0,class_3
value6,0.0,16.1,2.3,4.8,class_0
value9,1.4,15.9,0.1,134.5,class_3
value5,4.6,18.1,4.8,1.4,class_1
value2,4.2,8.6,1.6,1.5,class_0
value9,6.9,55.8,0.0,3.3,class_2
value8,3.0,35.9,6.3,1.2,class_2
value6,0.0,50.4,0.1,1.7,class_2
value5,2.4,3.1,3.4,1.7,class_0
value3,0.5,15.7,4.9,12.8,class_1
value2,0.0,17.4,1.5,1.7,class_0
value9,1.3,68.7,5.7,2.5,class_3
value1,1.9,7.5,1.5,1.9,class_0
value4,0.1,31.1,4.9,5.6,class_1
value8,0.5,59.7,1.3,1.4,class_2
value1,17.4,33.5,1.7,3437.0,class_3
value6,5.2,25.5,0.3,18.9,class_2
value5,2.3,22.0,0.5,2.5,class_0
value5,3.3,8.5,1.8,1.4,class_0
value2,0.1,28.5,0.7,51.1,class_3
value1,7.7,25.1,5.1,1.9,class_1
value8,0.1,71.9,0.7,1.4,class_2
value5,12.3,14.2,1.6,2.8,class_1
value3,2.7,9.0,6.0,3.0,class_0
value1,0.1,49.1,8.3,2.5,class_2
value9,9.4,62.8,0.5,1.6,class_2
value5,0.0,5.1,5.7,1.4,class_0
value4,5.0,29.1,1.1,3.9,class_1
value5,5.1,14.2,0.0,1.4,class_0
value5,14.5,17.9,4.7,2.7,class_1
value9,4.3,43.5,2.8,19.0,class_2
value2,42.2,43.5,5.0,271.8,class_3
value7,4.3,19.7,3.8,2.1,class_1
value8,1.8,39.4,7.5,2.1,class_2
value6,6.0,22.3,4.2,7650.1,class_3
value8,1.5,11.0,1.2,1.8,class_0
value5,0.6,25.1,0.0,4.6,class_1
value1,2.6,13.7,2.0,5.0,class_0
value3,0.3,7.9,8.1,1.5,class_0
value5,1.0,30.9,2.8,6.4,class_1
value1,1.2,34.0,0.0,3.1,class_1
value9,4.2,21.8,7.5,2.4,class_1
value8,1.2,62.9,0.1,1.3,class_2
value4,1.6,35.4,0.0,1.3,class_1
value2,0.1,11.2,0.7,5.9,class_0
value4,6.4,17.2,2.2,14.1,class_1
value4,3.3,52.2,0.0,1710.4,class_3
value8,2.1,25.5,0.3,19.6,class_2
value6,0.3,1.8,1.2,8.6,class_0
value7,2.1,32.8,0.2,1.4,class_1
value4,0.3,0.1,3.9,2.6,class_0
value7,4.8,32.7,6.4,1.9,class_2
value2,3.8,21.0,2.1,2.0,class_1
value3,6.1,59.5,1.2,2.0,class_2
value9,0.3,34.9,2.0,9.5,class_2
value3,11.0,35.0,0.3,4.3,class_2
value8,2.1,47.5,1.2,2.1,class_2
value4,3.3,51.8,0.4,1.8,class_2
value4,0.0,26.8,6.5,1.6,class_1
value2,2.4,33.9,2.9,5.7,class_1
value1,1.6,24.9,7.9,3.9,class_1
value9,1.1,24.5,0.9,2.1,class_1
value1,5.2,18.5,1.5,2.5,class_1
value7,0.7,31.5,0.1,2.7,class_1
value9,4.1,12.8,6.8,1.7,class_0
value7,4.4,15.8,0.4,2.8,class_0
value7,5.4,20.2,1.9,1.4,class_1
value5,1.6,4.2,6.6,3.1,class_0
value9,0.0,12.1,0.5,2.4,class_0
value3,2.7,90.8,0.0,1.8,class_3
value7,1.8,6.7,1.6,1.8,class_0
value7,2.4,25.4,2.7,1.8,class_1
value9,2.5,22.3,6.0,7.7,class_1
value4,3.9,42.6,4.1,4.2,class_2
value5,4.8,22.2,3.0,1.4,class_1
value3,4.3,51.4,1.9,15.8,class_2
value2,0.1,12.4,5.8,14.3,class_1
value3,4.2,23.8,7.5,1.2,class_1
value4,17.2,53.7,1.7,1.7,class_2
value8,32.6,16.8,1.0,1.6,class_2
value5,7.0,26.1,3.6,2.7,class_1
value3,0.5,39.9,0.4,2.5,class_1
value1,1.9,63.4,1.0,4.0,class_2
value8,3.7,61.2,5.6,2.7,class_2
value2,7.5,14.2,5.5,1.3,class_0
value5,0.4,72.5,3.9,1.2,class_3
value4,0.5,22.4,5.2,455.7,class_3
value6,10.0,8.4,3.9,2.5,class_0
value5,5.3,32.2,6.9,2.4,class_2
value9,5.1,39.8,0.2,1.6,class_2
value3,2.5,68.4,8.8,1.5,class_3
value2,1.1,28.0,4.7,36.7,class_2
value3,5.9,33.2,1.0,6.6,class_1
value1,0.3,29.3,1.6,4.6,class_1
value7,0.0,38.9,0.6,5.5,class_2
value7,20.3,11.4,1.0,74.3,class_3
value6,0.1,20.9,6.9,2.1,class_1
value1,1.7,16.7,4.1,15.0,class_1
value7,1.1,36.6,2.7,3.4,class_1
value9,0.2,25.7,1.1,2.8,class_1
value5,1.4,28.2,6.1,1.6,class_1
value3,0.4,13.9,0.2,5.0,class_0
value5,1.1,43.5,0.5,2.4,class_2
value1,4.5,37.6,0.5,1.3,class_1
value5,25.8,28.0,3.4,1.6,class_2
value1,5.4,27.6,0.0,4.5,class_1
value6,0.7,26.6,8.2,1.7,class_1
value2,0.1,22.5,1.2,2.1,class_1
value5,10.9,10.7,0.1,15.9,class_1
value2,6.4,19.1,0.0,2.6,class_1
value9,0.1,48.5,4.0,1.2,class_2
value2,9.3,33.1,1.4,1.4,class_2
value7,0.2,27.7,2.6,1.7,class_1
value7,1.9,26.5,7.2,6.3,class_1
value4,1.0,59.6,0.0,1.3,class_2
value6,1.8,38.0,1.2,1.4,class_1
value4,5.7,34.4,0.2,2.6,class_1
value3,6.0,14.5,4.0,7.7,class_1
value8,7.2,14.5,3.8,13.9,class_1
value1,5.6,16.1,3.0,14.2,class_1
value9,0.4,5.2,0.4,281.8,class_3
value1,2.6,32.2,1.6,1.6,class_1
value1,1.8,41.4,0.1,1.4,class_1
value6,0.0,8.1,2.4,22.8,class_1
value7,13.7,20.0,3.6,4.7,class_1
value1,22.1,7.2,1.8,3.3,class_1
value4,0.7,26.5,5.1,2.1,class_1
value9,1.9,26.7,6.8,4.6,class_1
value6,9.7,11.0,3.7,121.8,class_3
value3,1.5,59.0,4.3,1.5,class_2
value3,1.3,46.9,4.4,1.1,class_2
value4,1.1,42.4,6.3,4.3,class_2
value6,0.9,11.7,1.9,5.4,class_0
value2,2.7,36.3,3.4,186.7,class_3
value6,0.9,21.6,0.4,1.7,class_0
value3,0.0,19.0,7.1,1.6,class_1
value3,5.3,21.7,0.9,2.9,class_1
value6,3.2,18.6,8.1,32.9,class_2
value8,4.9,25.2,5.6,3.5,class_1
value1,3.1,39.3,6.0,1.1,class_2
value3,12.2,4.5,0.2,14.1,class_1
value4,1.8,8.3,4.1,1.9,class_0
value8,1.9,65.1,0.1,1.4,class_2
value9,3.6,57.9,4.5,3.5,class_2
value4,2.6,44.9,0.6,4.0,class_2
value4,5.3,0.4,0.0,66578.8,class_3
value6,2.7,31.6,5.6,1.3,class_1
value8,0.1,3.4,0.3,9.3,class_0
value5,7.0,11.2,3.4,2.0,class_0
value9,0.1,14.3,0.9,24.5,class_1
value6,16.8,40.5,2.2,2.3,class_2
value1,0.1,58.1,0.1,1.8,class_2
value9,0.0,26.5,5.5,424.1,class_3
value2,14.1,42.1,1.7,22.1,class_3
value6,0.9,3.6,0.5,2.2,class_0
value1,0.1,19.5,6.7,2.9,class_1
value4,1.3,31.1,2.3,1.6,class_1
value6,8.9,0.9,2.5,2.1,class_0
value8,1.8,23.4,5.4,214.4,class_3
value4,2.5,15.5,4.8,6.9,class_1
value8,7.6,0.6,4.6,9.2,class_0
value9,0.1,20.4,0.2,2923.7,class_3
value7,1.9,41.0,2.1,12.9,class_2
value6,1.2,23.3,3.2,6.4,class_1
value6,4.4,31.4,3.7,99.0,class_3
value9,15.2,20.9,0.0,2.0,class_1
value5,5.0,12.8,3.4,3.8,class_0
value7,0.1,51.2,5.1,238.5,class_3
value3,0.4,23.4,0.4,1.1,class_0
value6,0.9,12.0,3.4,1.6,class_0
value8,7.4,24.7,2.6,6.2,class_1
value4,2.0,15.5,0.1,3.1,class_0
value1,0.0,40.5,0.8,1.5,class_1
value1,3.6,13.6,0.3,2.3,class_0
value2,4.1,44.1,1.3,2.8,class_2
value7,0.0,20.8,6.1,1.6,class_1
value8,0.0,2.3,0.7,2.0,class_0
value1,1.2,32.7,0.4,27.7,class_2
value4,2.8,4.4,2.7,1.8,class_0
value1,0.0,4.1,2.8,2.4,class_0
value7,0.1,25.1,0.1,4.6,class_1
value6,4.5,10.8,7.0,1.4,class_0
value4,0.1,36.2,2.4,1.5,class_1
value6,0.8,16.9,6.0,1.3,class_0
value3,0.7,36.5,0.3,2.3,class_1
value4,0.2,15.2,0.4,16.2,class_1
value8,0.4,17.7,4.3,3.2,class_0
value4,0.8,56.1,2.5,5.0,class_2
value5,4.4,55.8,0.1,45.9,class_3
value6,1.4,3.6,6.7,1.6,class_0
value2,1.0,20.7,2.4,1.7,class_1
value4,0.0,11.6,2.6,6.7,class_0
value3,14.0,14.4,3.6,26.8,class_2
value1,1.8,39.1,2.7,1.8,class_2
value6,0.0,28.2,8.2,1.7,class_1
value3,0.5,40.7,2.6,3.7,class_2
value9,4.1,52.2,2.2,3.1,class_2
value6,3.5,42.1,6.6,1.2,class_2
value1,5.9,55.2,5.3,7.2,class_2
value8,2.0,60.5,0.0,5.6,class_2
value7,2.7,25.9,1.5,6.8,class_1
value7,3.2,33.5,2.2,2.3,class_1
value9,5.3,13.6,8.0,1.4,class_1
value8,0.3,78.6,0.0,2.0,class_3
value9,0.0,48.1,1.7,2.0,class_2
value6,8.9,38.5,1.0,26.8,class_3
value7,0.0,25.2,2.3,2.8,class_1
value6,17.6,20.8,5.9,1.4,class_2
value9,9.8,51.8,5.8,1.2,class_2
value9,3.9,33.0,0.1,16.5,class_2
value3,8.5,13.3,1.2,1.3,class_0
value8,0.0,45.2,1.2,6.0,class_2
value3,22.3,14.8,0.2,1.6,class_1
value1,0.7,6.2,5.2,5.8,class_0
value6,2.3,6.6,0.0,1.9,class_0
value6,5.8,17.2,0.8,1.6,class_0
value4,0.5,52.6,6.0,5.3,class_2
value9,0.0,14.4,2.2,4.8,class_0
value4,0.0,22.7,2.3,192.1,class_3
value2,0.6,28.5,6.1,24.1,class_2
value9,0.8,61.6,0.1,2.0,class_2
value8,0.1,19.9,0.1,66.6,class_3
value9,15.8,50.5,7.8,4.6,class_3
value8,6.2,41.4,0.0,311.7,class_3
value7,23.3,29.0,3.1,2.2,class_2
value6,0.3,35.7,1.0,2.1,class_1
value5,0.2,22.2,3.2,1.5,class_0
value1,12.9,24.5,6.4,1.7,class_2
value4,7.7,10.3,3.3,1.8,class_0
value9,1.6,27.8,2.5,10.7,class_1
value2,9.5,17.8,1.3,1.3,class_1
value8,0.5,38.4,3.3,1.5,class_1
value1,6.6,19.9,5.1,1.8,class_1
value1,0.0,6.3,0.4,65.5,class_2
value3,0.0,20.9,3.4,177.0,class_3
value8,0.4,0.3,0.6,1.6,class_0
value5,0.4,33.4,3.2,2.0,class_1
value9,9.2,26.1,0.8,18.7,class_2
value1,2.6,19.4,1.4,21.9,class_1
value2,0.2,49.5,0.0,5920.0,class_3
value3,1.1,29.6,0.7,1.4,class_1
value8,20.6,12.4,7.3,15.8,class_2
value9,6.4,50.4,0.0,1.6,class_2
value3,0.7,22.9,0.4,1.3,class_0
value6,19.5,6.9,0.0,237.6,class_3
value9,3.7,26.6,5.3,1.4,class_1
value7,0.1,30.3,4.6,1.2,class_1
value1,3.7,22.9,3.9,8.8,class_1
value2,0.1,16.8,1.4,2.9,class_0
value2,0.8,54.9,0.1,3.2,class_2
value5,0.7,11.0,0.4,1.4,class_0
value9,0.9,28.6,1.2,4.7,class_1
value3,3.9,22.0,6.3,2.2,class_1
value5,4.9,50.1,7.9,1.5,class_2
value6,0.0,22.5,0.9,14.2,class_1
value6,0.2,8.8,0.0,1.7,class_0
value1,0.9,9.8,0.9,9.8,class_0
value1,6.6,14.0,0.3,2.7,class_0
value9,36.0,29.6,2.5,1.7,class_2
value8,0.0,28.8,6.5,1.3,class_1
value7,0.3,49.6,6.4,2.3,class_2
value8,5.4,42.1,1.1,1.7,class_2
value1,0.3,14.9,0.2,1.1,class_0
value7,1.3,28.4,0.8,1.6,class_1
value1,0.5,35.5,0.4,23.1,class_2
value3,0.4,15.9,0.8,1.4,class_0
value1,0.3,42.3,4.4,5.4,class_2
value2,1.1,5.1,1.2,5.7,class_0
value3,0.0,61.2,0.1,2.6,class_2
value4,16.1,33.1,1.0,1.9,class_2
value7,1.2,24.0,5.6,543039.4,class_3
value6,0.1,8.0,7.1,6.1,class_0
value2,2.1,37.7,0.3,18.9,class_2
value2,0.5,20.8,0.2,1.9,class_0
value8,0.3,32.8,0.8,1.3,class_1
value8,0.0,10.9,1.8,1.3,class_0
value2,0.1,30.0,3.3,1.6,class_1
value3,1.5,13.7,3.9,12.1,class_1
value3,1.3,27.8,1.0,1.1,class_1
value5,8.4,17.4,9.0,1.9,class_1
value2,1.2,29.4,0.8,13.1,class_1
value9,3.6,7.5,5.1,1.2,class_0
value1,0.2,18.9,8.4,1.2,class_1
value3,2.1,9.9,0.4,835.7,class_3
value1,4.9,28.9,8.8,1.2,class_1
value1,4.1,45.7,0.3,14.9,class_2
value4,0.5,23.2,2.1,3.9,class_1
value6,0.9,32.2,3.1,1.8,class_1
value1,1.3,35.5,0.6,1.9,class_1
value7,3.3,11.9,3.5,1.4,class_0
value4,7.0,17.6,3.4,2.2,class_1
value6,2.9,30.7,0.4,1.6,class_1
value8,1.8,45.6,2.2,5.2,class_2
value3,11.3,25.3,1.9,37.5,class_2
value2,1.5,37.5,1.8,1.9,class_1
value9,7.4,13.6,2.0,15.7,class_1
value5,9.1,24.3,1.3,6.4,class_1
value4,1.6,3.1,0.0,2.2,class_0
value4,15.6,36.2,8.7,1.4,class_2
value8,0.3,37.5,8.3,1.7,class_2
value6,2.5,6.3,6.0,1.6,class_0
value5,1.2,22.7,0.0,1.7,class_0
value2,1.0,79.5,2.3,47.3,class_3
value2,2.9,9.3,2.8,2.0,class_0
value1,0.4,18.5,4.5,5.4,class_1
value1,2.4,32.1,7.3,2.3,class_1
value4,3.6,17.5,0.0,1.3,class_0
value9,0.0,11.4,1.8,700.1,class_3
value7,10.3,33.9,4.3,1.9,class_2
value1,0.0,0.1,4.9,1.1,class_0
value3,0.0,5.9,7.9,1.2,class_0
value8,9.5,43.2,3.6,107.7,class_3
value8,0.0,38.5,1.0,2.6,class_1
value4,0.2,44.3,1.4,2.0,class_2
value7,11.3,36.6,0.9,16.2,class_2
value7,12.3,20.4,0.1,2.6,class_1
value5,4.1,9.7,6.7,3.6,class_0
value4,0.6,6.9,0.2,4.5,class_0
value6,14.0,9.1,4.3,77.2,class_3
value1,12.3,19.4,4.8,15.6,class_2
value2,1.4,35.1,3.6,30835.1,class_3
value2,0.0,31.7,6.6,1.8,class_1
value7,5.5,21.1,6.7,1.3,class_1
value3,0.1,13.7,2.7,2.1,class_0
value3,0.5,56.5,3.5,2.0,class_2
value6,3.2,62.8,6.4,1.5,class_2
value5,0.0,21.5,3.1,2.0,class_1
value6,0.2,35.4,4.4,1.6,class_1
value7,0.4,77.6,0.1,1.5,class_3
value7,9.8,45.1,0.6,4.0,class_2
value7,0.7,18.3,7.2,1.8,class_1
value2,0.6,14.5,1.7,30.2,class_2
value7,3.6,35.4,5.2,3.3,class_2
value4,0.8,19.3,1.5,22.9,class_1
value1,14.2,39.1,0.2,2.6,class_2
value5,2.2,40.3,0.3,82986337086.0,class_3
value3,1.5,16.1,2.5,2.1,class_0
value6,3.1,10.0,1.0,1.9,class_0
value6,5.2,34.6,1.8,1.4,class_1
value2,3.3,35.4,5.7,273.1,class_3
value4,3.2,42.9,4.6,1.5,class_2
value2,5.6,9.4,0.2,8.7,class_0
value3,0.3,8.6,2.3,8.0,class_0
value4,0.2,20.8,0.0,4.8,class_0
value7,0.2,13.6,6.3,13.1,class_1
value3,0.0,38.7,1.8,752009.0,class_3
value1,3.9,37.4,1.7,6.9,class_2
value7,0.1,23.7,1.2,2.1,class_0
value4,1.5,32.9,0.2,33.6,class_2
value5,4.6,20.1,0.9,10.2,class_1
value6,3.8,49.5,2.5,1.9,class_2
value7,7.8,33.9,4.3,566.3,class_3
value9,1.3,59.9,0.0,1.2,class_2
value1,0.9,18.7,6.7,3.5,class_1
value4,1.7,25.1,6.3,3.6,class_1
value8,0.2,47.4,0.0,2.8,class_2
value9,0.8,40.5,8.5,2.1,class_2
value1,2.9,49.3,3.5,1.4,class_2
value1,1.5,24.6,2.9,2.4,class_1
value7,17.5,18.6,5.6,8.5,class_2
value4,1.0,41.3,6.8,3.5,class_2
value3,7.9,40.4,0.6,2.3,class_2
value1,2.0,24.9,3.0,2.1,class_1
value6,1.4,21.3,0.3,1.4,class_0
value3,0.0,19.7,8.3,46.4,class_2
value6,9.2,14.5,3.2,1.5,class_1
value2,5.0,30.6,1.9,1.4,class_1
value9,0.0,12.9,0.3,2.5,class_0
value3,0.2,16.6,8.8,66268.9,class_3
value3,6.7,8.7,7.0,9.7,class_1
value3,1.4,21.6,7.7,3.0,class_1
value7,2.0,64.0,8.1,6.1,class_3
value2,0.0,22.2,0.3,1.9,class_0
value1,0.3,88.2,5.1,67.6,class_3
value6,3.4,42.3,6.3,1.3,class_2
value7,0.7,37.8,8.9,1.7,class_2
value9,0.3,27.0,2.1,397.3,class_3
value9,4.6,18.8,4.1,1.4,class_1
value1,11.0,26.4,1.3,2.6,class_1
value9,2.3,36.8,1.7,1.1,class_1
value2,0.7,38.9,1.0,2.7,class_1
value7,2.8,3.2,7.6,1.2,class_0
value8,0.8,3.5,0.0,6.7,class_0
value2,4.2,24.0,1.9,1.6,class_1
value8,26.8,25.0,6.2,1.3,class_2
value8,9.5,19.1,7.0,1.6,class_1
value8,0.1,5.2,1.8,2.1,class_0
value2,1.7,31.2,0.4,2.0,class_1
value7,0.5,26.5,3.0,2.3,class_1
value3,1.2,22.0,1.4,8.4,class_1
value1,0.8,31.6,2.7,5.0,class_1
value7,2.5,32.7,1.2,2.0,class_1
value2,5.5,23.5,1.2,1.8,class_1
value3,1.0,29.2,4.9,4.1,class_1
value1,23.5,20.2,3.7,1.7,class_2
value2,8.6,34.1,3.3,8.0,class_2
value3,0.4,20.5,0.1,7.6,class_1
value5,1.2,35.2,1.4,1.8,class_1
value7,0.0,20.8,0.0,5.1,class_0
value4,13.5,15.9,7.3,2.5,class_1
value7,0.0,30.5,0.1,2.2,class_1
value3,0.2,49.0,7.3,1.4,class_2
value8,1.0,64.8,5.0,1.4,class_2
value8,9.8,16.9,4.7,3.2,class_1
value6,2.9,23.6,3.6,5.8,class_1
value4,0.0,24.8,4.5,7.4,class_1
value3,0.0,6.4,4.6,1.2,class_0
value3,2.5,15.9,4.2,31.9,class_2
value6,16.7,22.0,4.2,1.7,class_1
value9,8.8,31.0,7.9,14.8,class_2
value1,0.1,45.9,2.4,1.9,class_2
value1,0.5,15.3,0.6,5.7,class_0
value9,4.8,14.2,2.2,3.1,class_0
value2,4.7,40.3,1.5,1.3,class_2
value9,6.9,33.3,5.7,1.7,class_2
value8,0.2,23.5,4.8,3.0,class_1
value2,0.2,22.7,7.1,1.2,class_1
value9,0.2,20.0,1.4,1.7,class_0
value2,2.3,34.0,8.2,3.2,class_2
value4,3.8,8.7,0.1,11.2,class_0
value6,0.0,16.6,4.6,4.3,class_0
value8,0.5,29.9,1.6,1.9,class_1
value2,1.2,9.3,0.7,29.9,class_1
value8,8.1,50.3,0.5,3.4,class_2
value4,1.3,29.6,0.5,1.4,class_1
value9,10.6,25.3,0.5,2.1,class_1
value6,3.3,9.5,4.5,116.8,class_3
value6,2.8,11.2,0.1,3.5,class_0
value4,0.0,53.7,7.0,1.9,class_2
value3,4.8,12.8,2.4,4.4,class_0
value3,0.0,46.7,3.4,2.7,class_2
value1,0.1,24.1,0.5,3.6,class_1
value2,1.4,31.0,3.6,7.4,class_1
value5,0.1,32.6,0.5,4.7,class_1
value2,1.6,21.1,0.0,6.8,class_1
value4,0.7,15.1,0.8,2.3,class_0
value8,1.7,6.9,1.3,52.4,class_2
value8,0.1,14.6,0.8,2.3,class_0
value8,6.6,6.7,1.7,3.2,class_0
value7,13.3,30.2,0.3,41.0,class_3
value1,13.5,16.1,3.1,86346.4,class_3
value5,0.0,43.9,3.5,3.2,class_2
value6,7.5,67.3,0.1,3.2,class_3
value4,3.8,22.9,0.5,1.5,class_1
value1,0.7,31.5,2.1,1741.4,class_3
value7,3.5,0.2,0.0,2.8,class_0
value7,1.8,12.8,0.7,2.2,class_0
value6,0.4,32.4,8.8,2.3,class_1
value5,0.7,11.6,6.5,3.4,class_0
value9,0.5,24.2,1.0,287.4,class_3
value9,0.9,23.2,1.2,3.6,class_1
value1,0.0,32.7,0.5,2.4,class_1
value7,2.5,20.0,4.0,4.8,class_1
value6,2.1,14.4,2.6,415.9,class_3
value2,8.6,0.0,3.8,1.2,class_0
value8,1.6,17.7,0.7,1.8,class_0
value2,8.7,58.1,4.7,4.8,class_3
value9,1.8,37.0,0.0,3.5,class_1
value9,2.4,36.9,7.5,5.0,class_2
value7,10.2,28.4,3.4,3.4,class_2
value3,6.0,62.6,0.2,4.7,class_2
value4,1.4,30.1,2.0,1.7,class_1
value4,0.9,33.2,0.0,2.4,class_1
value5,0.8,24.6,0.6,1161.2,class_3
value1,3.9,45.0,6.2,1.3,class_2
value1,4.9,7.4,5.5,2.1,class_0
value1,0.0,35.6,0.3,18.4,class_2
value5,0.8,13.6,2.3,3.0,class_0
value4,12.2,30.2,3.1,2.5,class_2
value1,0.5,7.5,1.9,10.9,class_0
value3,27.6,32.5,3.7,1.6,class_2
value1,5.6,29.7,1.0,2.3,class_1
value9,1.2,19.4,0.2,1.3,class_0
value2,3.2,28.3,2.1,1.2,class_1
value4,4.1,53.8,2.5,1.6,class_2
value8,3.0,38.5,8.5,9.5,class_2
value3,3.0,57.5,3.9,1.1,class_2
value3,7.0,34.3,8.5,1.5,class_2
value7,3.5,25.9,2.6,2.8,class_1
value1,1.9,30.6,0.8,2.0,class_1
value3,0.7,1.8,0.8,16.6,class_0
value3,17.9,18.7,2.3,1.9,class_1
value4,0.2,64.3,1.6,1.9,class_2
value6,0.6,15.4,0.3,2.3,class_0
value8,0.0,40.8,1.0,1.2,class_1
value2,0.3,32.1,0.1,6.3,class_1
value1,1.4,8.8,0.7,1.4,class_0
value3,1.4,11.0,5.3,2.4,class_0
value7,0.9,80.6,0.4,49.8,class_3
value1,7.1,18.0,4.2,14.6,class_2
value2,0.2,18.2,1.4,4045.2,class_3
value8,3.3,12.2,2.6,12.9,class_1
value6,0.0,33.0,3.1,1.2,class_1
value2,1.8,10.7,6.9,2.9,class_0
value7,0.0,20.6,6.0,5.4,class_1
value4,3.6,17.8,0.1,33.5,class_2
value4,0.3,14.6,4.0,1.2,class_0
value8,3.6,76.4,0.4,200220.4,class_3
value4,23.9,45.2,0.5,9.3,class_3
value6,0.0,34.9,8.9,3.0,class_2
value1,2.4,19.3,1.5,1.3,class_0
value7,0.0,16.4,0.0,59.8,class_2
value4,17.0,27.3,2.1,1.2,class_2
value6,3.2,31.4,2.5,1.5,class_1
value5,0.0,19.9,7.3,1.2,class_1
value9,0.1,10.8,0.2,2.8,class_0
value6,2.0,25.9,0.0,2.9,class_1
value2,3.4,13.7,0.0,1.7,class_0
value6,0.7,26.6,0.9,1.9,class_1
value4,0.0,15.5,1.0,2093.4,class_3
value6,5.1,15.0,5.9,1.4,class_1
value6,1.1,14.7,0.9,2.0,class_0
value6,4.1,42.0,0.7,7.9,class_2
value4,0.0,39.2,0.2,2.1,class_1
value1,1.9,15.2,0.2,1.7,class_0
value9,3.9,7.6,0.1,1.4,class_0
value1,2.0,20.0,2.4,1.2,class_0
value5,3.2,18.2,3.1,1.2,class_1
value5,0.5,24.7,2.9,38.1,class_2
value2,0.3,41.2,5.5,1.4,class_2
value6,12.9,13.7,2.6,9.7,class_1
value3,0.3,38.0,0.0,6.5,class_2
value2,0.0,4.2,0.0,2.3,class_0
value1,18.1,10.4,1.2,120.6,class_3
value5,9.9,55.5,5.5,2.8,class_2
value4,0.0,18.2,5.6,1.9,class_1
value8,0.4,17.5,5.1,40.9,class_2
value8,0.3,47.9,0.0,6.7,class_2
value7,8.2,48.3,7.3,1.5,class_2
value1,3.8,13.1,0.2,122.1,class_3
value3,6.1,17.9,0.0,287.6,class_3
value3,5.4,14.0,2.5,1.6,class_0
value9,0.7,26.7,0.1,11.4,class_1
value9,0.2,35.2,0.0,1.6,class_1
value3,6.6,6.2,0.4,49.2,class_2
value7,10.8,29.8,0.0,9.0,class_2
value3,0.4,47.1,4.9,1.5,class_2
value9,2.6,24.3,2.0,2.4,class_1
value5,0.8,24.1,7.6,6.7,class_1
value8,6.9,37.3,7.2,16.3,class_2
value6,2.6,17.5,6.1,1.8,class_1
value2,7.5,31.4,0.2,1.6,class_1
value8,4.9,17.4,0.1,2.1,class_0
value3,0.1,16.6,1.1,1.3,class_0
value6,3.4,22.0,7.9,36.0,class_2
value4,17.7,28.2,5.3,1.1,class_2
value7,0.8,115.5,0.0,5.4,class_3
value8,1.3,28.6,7.0,1.4,class_1
value6,0.5,28.2,1.2,7.5,class_1
value8,4.1,68.0,0.0,1.0,class_2
value4,1.6,24.5,8.4,21.3,class_2
value5,18.4,40.0,0.2,1.8,class_2
value9,1.9,23.1,0.5,127.2,class_3
value3,1.0,33.3,4.4,3.3,class_1
value3,8.7,53.2,0.1,2.0,class_2
value4,0.0,34.6,6.4,2.9,class_1
value7,1.7,21.8,3.3,4.6,class_1
value8,0.4,9.9,2.9,144.9,class_3
value5,1.4,27.2,0.0,1.1,class_1
value3,2.2,21.4,5.5,6.7,class_1
value1,3.0,18.0,2.7,1.5,class_0
value7,11.6,60.5,0.2,1.8,class_2
value9,8.4,38.2,8.8,1.7,class_2
value9,0.0,8.1,7.9,1.6,class_0
value2,6.1,4.9,2.8,1.7,class_0
value2,2.6,48.5,1.3,2.3,class_2
value7,1.3,4.8,6.2,1.7,class_0
value4,4.1,49.0,0.2,1.2,class_2
value2,3.7,38.8,1.5,2.6,class_2
value8,2.6,21.1,0.4,2.1,class_1
value7,1.5,22.2,0.0,18.0,class_1
value6,0.9,36.3,0.8,3.2,class_1
value9,3.2,40.6,7.7,301.1,class_3
value8,0.1,9.9,0.4,50.3,class_2
value2,3.8,16.8,0.6,1.9,class_0
value3,6.2,25.2,3.3,4.4,class_1
value6,1.9,43.6,6.6,3.6,class_2
